,sivb,bitcoin,landing,sea surface,mexico,usa,world
44,8.382576677544689e-05,0.0,0.07823599484957738,0.40076024979636166,0.6610669277809135,0.38742225964639404,0.6403905768955345
45,8.382576677544689e-05,0.0,0.07814011656294963,0.4013032853651914,0.661004031306011,0.3874747811686969,0.6404332883443475
46,8.382576677544689e-05,0.0,0.07804423827632186,0.4018463209340212,0.6609411348311085,0.3875273026909997,0.6404759997931606
47,8.382576677544689e-05,0.0,0.0779483599896941,0.4023893565028509,0.6608782383562061,0.38757982421330256,0.6405187112419738
48,8.382576677544689e-05,0.0,0.07785248170306634,0.4029323920716807,0.6608153418813035,0.38763234573560534,0.6405614226907869
49,8.382576677544689e-05,0.0,0.07775660341643859,0.4034754276405104,0.6607524454064011,0.3876848672579082,0.6406041341395999
50,8.382576677544689e-05,0.0,0.07766072512981081,0.4040184632093402,0.6606895489314986,0.387737388780211,0.640646845588413
51,8.382576677544689e-05,0.0,0.07756484684318306,0.40456149877816994,0.6606266524565961,0.38778991030251386,0.6406895570372262
52,8.382576677544689e-05,0.0,0.0774689685565553,0.4051045343469997,0.6605637559816937,0.3878424318248167,0.6407322684860393
53,8.382576677544689e-05,0.0,0.07737309026992754,0.40564756991582945,0.6605008595067912,0.38789495334711954,0.6407749799348523
54,8.382576677544689e-05,0.0,0.07727721198329977,0.40619060548465924,0.6604379630318887,0.3879474748694223,0.6408176913836654
55,8.382576677544689e-05,0.0,0.07718133369667202,0.40673364105348897,0.6603750665569862,0.38799999639172517,0.6408604028324786
56,8.382576677544689e-05,0.0,0.07708545541004426,0.40727667662231876,0.6603121700820838,0.388052517914028,0.6409031142812917
57,8.382576677544689e-05,0.0,0.0769895771234165,0.4078197121911485,0.6602492736071812,0.38810503943633085,0.6409458257301047
58,8.382576677544689e-05,0.0,0.07689369883678873,0.4083627477599783,0.6601863771322788,0.3881575609586337,0.6409885371789179
59,8.382576677544689e-05,0.0,0.07679782055016098,0.408905783328808,0.6601234806573762,0.3882100824809365,0.641031248627731
60,8.382576677544689e-05,0.0,0.07670194226353322,0.4094488188976378,0.6600605841824738,0.3882626040032393,0.641073960076544
61,8.382576677544689e-05,0.0,0.07660606397690546,0.4094488188976378,0.6599976877075713,0.38831512552554215,0.6411166715253571
62,8.382576677544689e-05,0.0,0.07651018569027769,0.4094488188976378,0.6599347912326688,0.388367647047845,0.6411593829741703
63,8.382576677544689e-05,0.0,0.07641430740364993,0.4094488188976378,0.6598718947577664,0.38842016857014783,0.6412020944229834
64,8.382576677544689e-05,0.0,0.07631842911702218,0.4094488188976378,0.6598089982828639,0.38847269009245067,0.6412448058717964
65,8.382576677544689e-05,0.0,0.07622255083039442,0.4094488188976378,0.6597461018079614,0.38852521161475345,0.6412875173206095
66,8.382576677544689e-05,0.0,0.07612667254376665,0.4094488188976378,0.6596832053330589,0.3885777331370563,0.6413302287694227
67,8.382576677544689e-05,0.0,0.07603079425713889,0.4094488188976378,0.6596203088581565,0.38863025465935913,0.6413729402182358
68,8.382576677544689e-05,0.0,0.07593491597051114,0.4094488188976378,0.6595574123832539,0.38868277618166197,0.6414156516670488
69,8.382576677544689e-05,0.0,0.07583903768388338,0.4094488188976378,0.6594945159083515,0.3887352977039648,0.6414583631158619
70,8.382576677544689e-05,0.0,0.07574315939725561,0.4094488188976378,0.659431619433449,0.38878781922626765,0.6415010745646751
71,8.382576677544689e-05,0.0,0.07564728111062785,0.4094488188976378,0.6593687229585465,0.38884034074857043,0.6415437860134882
72,8.382576677544689e-05,0.0,0.0755514028240001,0.4094488188976378,0.6593058264836441,0.3888928622708733,0.6415864974623012
73,8.382576677544689e-05,0.0,0.07545552453737234,0.4094488188976378,0.6592429300087416,0.3889453837931761,0.6416292089111144
74,8.382576677544689e-05,0.0,0.07535964625074457,0.4094488188976378,0.6591800335338391,0.38899790531547895,0.6416719203599275
75,8.382576677544689e-05,0.0,0.07526376796411681,0.4094488188976378,0.6591171370589366,0.3890504268377818,0.6417146318087406
76,8.382576677544689e-05,0.0,0.07516788967748905,0.4094488188976378,0.6590542405840342,0.38910294836008463,0.6417573432575536
77,8.382576677544689e-05,0.0,0.0750720113908613,0.4094488188976378,0.6589913441091316,0.3891554698823874,0.6418000547063668
78,8.382576677544689e-05,0.0,0.07497613310423352,0.4094488188976378,0.6589284476342292,0.38920799140469026,0.6418427661551799
79,8.382576677544689e-05,0.0,0.07488025481760577,0.4094488188976378,0.6588655511593267,0.3892605129269931,0.641885477603993
80,8.382576677544689e-05,0.0,0.07478437653097801,0.4094488188976378,0.6588026546844242,0.38931303444929594,0.641928189052806
81,8.382576677544689e-05,0.0,0.07468849824435025,0.4094488188976378,0.6587397582095217,0.3893655559715988,0.6419709005016192
82,8.382576677544689e-05,0.0,0.07459261995772248,0.4094488188976378,0.6586768617346193,0.38941807749390156,0.6420136119504323
83,8.382576677544689e-05,0.0,0.07449674167109473,0.4094488188976378,0.6586139652597168,0.3894705990162044,0.6420563233992453
84,8.382576677544689e-05,0.0,0.07440086338446697,0.4094488188976378,0.6585510687848143,0.38952312053850724,0.6420990348480584
85,8.382576677544689e-05,0.0,0.07430498509783921,0.4094488188976378,0.6584881723099119,0.3895756420608101,0.6421417462968716
86,8.382576677544689e-05,0.0,0.07420910681121144,0.4094488188976378,0.6584252758350093,0.3896281635831129,0.6421844577456847
87,8.382576677544689e-05,0.0,0.07411322852458369,0.4094488188976378,0.6583623793601069,0.38968068510541576,0.6422271691944977
88,8.382576677544689e-05,0.0,0.07401735023795593,0.4094488188976378,0.6582994828852043,0.38973320662771854,0.6422698806433109
89,8.382576677544689e-05,0.0,0.07392147195132817,0.4094488188976378,0.6582365864103019,0.3897857281500214,0.642312592092124
90,8.382576677544689e-05,0.0,0.0738255936647004,0.4094488188976378,0.6581736899353994,0.3898382496723242,0.6423553035409371
91,8.382576677544689e-05,0.0,0.07372971537807264,0.4094488188976378,0.658110793460497,0.38989077119462706,0.6423980149897501
92,8.382576677544689e-05,0.0,0.07363383709144489,0.41023622047244096,0.6580478969855945,0.3899432927169299,0.6424407264385633
93,8.382576677544689e-05,0.0,0.07353795880481713,0.4110236220472441,0.657985000510692,0.3899958142392327,0.6424834378873764
94,8.382576677544689e-05,0.0,0.07344208051818936,0.41181102362204725,0.6579221040357895,0.3900483357615355,0.6425261493361895
95,8.382576677544689e-05,0.0,0.0733462022315616,0.41259842519685036,0.657859207560887,0.39010085728383836,0.6425688607850025
96,8.382576677544689e-05,0.0,0.07325032394493385,0.41338582677165353,0.6577963110859846,0.3901533788061412,0.6426115722338157
97,8.382576677544689e-05,0.0,0.07315444565830609,0.4141732283464567,0.657733414611082,0.39020590032844404,0.6426542836826288
98,8.382576677544689e-05,0.0,0.07305856737167832,0.4149606299212598,0.6576705181361796,0.3902584218507469,0.6426969951314419
99,8.382576677544689e-05,0.0,0.07296268908505056,0.415748031496063,0.6576076216612771,0.39031094337304967,0.642739706580255
100,8.382576677544689e-05,0.0,0.0728668107984228,0.4165354330708661,0.6575447251863746,0.3903634648953525,0.6427824180290681
101,8.382576677544689e-05,0.0,0.07277093251179505,0.41732283464566927,0.6574818287114721,0.39041598641765535,0.6428251294778812
102,8.382576677544689e-05,0.0,0.07267505422516728,0.41811023622047244,0.6574189322365697,0.3904685079399582,0.6428678409266942
103,8.382576677544689e-05,0.0,0.07257917593853952,0.41889763779527556,0.6573560357616672,0.390521029462261,0.6429105523755074
104,8.382576677544689e-05,0.0,0.07248329765191176,0.4196850393700787,0.6572931392867647,0.39057355098456387,0.6429532638243205
105,8.382576677544689e-05,0.0,0.072387419365284,0.42047244094488184,0.6572302428118623,0.39062607250686665,0.6429959752731336
106,8.382576677544689e-05,0.0,0.07229154107865624,0.421259842519685,0.6571673463369597,0.3906785940291695,0.6430386867219466
107,8.382576677544689e-05,0.0,0.07219566279202848,0.4220472440944882,0.6571044498620573,0.39073111555147233,0.6430813981707598
108,8.382576677544689e-05,0.0,0.07209978450540072,0.4228346456692913,0.6570415533871548,0.39078363707377517,0.6431241096195729
109,8.382576677544689e-05,0.0,0.07200390621877296,0.42362204724409447,0.6569786569122523,0.390836158596078,0.643166821068386
110,8.382576677544689e-05,0.0,0.0719080279321452,0.4244094488188976,0.6569157604373498,0.3908886801183808,0.643209532517199
111,8.382576677544689e-05,0.0,0.07181214964551744,0.42519685039370075,0.6568528639624474,0.39094120164068363,0.6432522439660122
112,8.382576677544689e-05,0.0,0.07171627135888968,0.4259842519685039,0.6567899674875449,0.3909937231629865,0.6432949554148253
113,8.382576677544689e-05,0.0,0.07162039307226192,0.42677165354330704,0.6567270710126424,0.3910462446852893,0.6433376668636384
114,8.382576677544689e-05,0.0,0.07152451478563415,0.4275590551181102,0.65666417453774,0.39109876620759215,0.6433803783124515
115,8.382576677544689e-05,0.0,0.0714286364990064,0.4283464566929133,0.6566012780628374,0.391151287729895,0.6434230897612646
116,8.382576677544689e-05,0.0,0.07133275821237864,0.4291338582677165,0.656538381587935,0.3912038092521978,0.6434658012100777
117,8.382576677544689e-05,0.0,0.07123687992575088,0.42992125984251967,0.6564754851130324,0.3912563307745006,0.6435085126588908
118,8.382576677544689e-05,0.0,0.07114100163912311,0.4307086614173228,0.65641258863813,0.39130885229680346,0.6435512241077039
119,8.382576677544689e-05,0.0,0.07104512335249535,0.43149606299212595,0.6563496921632275,0.3913613738191063,0.643593935556517
120,8.382576677544689e-05,0.0,0.0709492450658676,0.43228346456692907,0.656286795688325,0.39141389534140913,0.6436366470053301
121,8.382576677544689e-05,0.0,0.07085336677923984,0.43307086614173224,0.6562238992134225,0.391466416863712,0.6436793584541431
122,8.382576677544689e-05,0.0,0.07075748849261207,0.43484886969773934,0.6561610027385201,0.39151893838601476,0.6437220699029563
123,8.382576677544689e-05,0.0,0.07066161020598431,0.43662687325374644,0.6560981062636176,0.3915714599083176,0.6437647813517694
124,8.382576677544689e-05,0.0,0.07056573191935656,0.4384048768097536,0.6560352097887151,0.39162398143062044,0.6438074928005825
125,8.382576677544689e-05,0.0,0.0704698536327288,0.4401828803657607,0.6559723133138127,0.3916765029529233,0.6438502042493955
126,8.382576677544689e-05,0.0,0.07037397534610103,0.4419608839217678,0.6559094168389101,0.3917290244752261,0.6438929156982087
127,8.382576677544689e-05,0.0,0.07027809705947327,0.4437388874777749,0.6558465203640077,0.3917815459975289,0.6439356271470218
128,8.382576677544689e-05,0.0,0.07018221877284551,0.445516891033782,0.6557836238891052,0.39183406751983174,0.6439783385958349
129,8.382576677544689e-05,0.0,0.07008634048621776,0.44729489458978916,0.6557207274142027,0.3918865890421346,0.644021050044648
130,8.382576677544689e-05,0.0,0.06999046219958999,0.44907289814579626,0.6556578309393002,0.3919391105644374,0.6440637614934611
131,8.382576677544689e-05,0.0,0.06989458391296223,0.45085090170180336,0.6555949344643978,0.39199163208674026,0.6441064729422742
132,8.382576677544689e-05,0.0,0.06979870562633447,0.45262890525781047,0.6555320379894953,0.3920441536090431,0.6441491843910873
133,8.382576677544689e-05,0.0,0.06970282733970672,0.45440690881381757,0.6554691415145928,0.3920966751313459,0.6441918958399004
134,8.382576677544689e-05,0.0,0.06960694905307895,0.4561849123698247,0.6554062450396904,0.3921491966536487,0.6442346072887135
135,8.382576677544689e-05,0.0,0.06951107076645119,0.4579629159258318,0.6553433485647878,0.39220171817595156,0.6442773187375266
136,8.382576677544689e-05,0.0,0.06941519247982343,0.4597409194818389,0.6552804520898854,0.3922542396982544,0.6443200301863397
137,8.382576677544689e-05,0.0,0.06931931419319567,0.46151892303784603,0.6552175556149828,0.39230676122055724,0.6443627416351528
138,8.382576677544689e-05,0.0,0.0692234359065679,0.46329692659385313,0.6551546591400804,0.39235928274286,0.6444054530839659
139,8.382576677544689e-05,0.0,0.06912755761994015,0.46507493014986023,0.6550917626651779,0.39241180426516287,0.644448164532779
140,8.382576677544689e-05,0.0,0.06903167933331239,0.4668529337058674,0.6550288661902754,0.3924643257874657,0.644490875981592
141,8.382576677544689e-05,0.0,0.06893580104668463,0.4686309372618745,0.6549659697153729,0.39251684730976855,0.6445335874304052
142,8.382576677544689e-05,0.0,0.06883992276005686,0.4704089408178816,0.6549030732404705,0.3925693688320714,0.6445762988792183
143,8.382576677544689e-05,0.0,0.0687440444734291,0.4721869443738887,0.654840176765568,0.3926218903543742,0.6446190103280314
144,8.382576677544689e-05,0.0,0.06864816618680135,0.47396494792989585,0.6547772802906655,0.392674411876677,0.6446617217768446
145,8.382576677544689e-05,0.0,0.06855228790017359,0.47574295148590295,0.6547143838157631,0.39272693339897985,0.6447044332256576
146,8.382576677544689e-05,0.0,0.06845640961354582,0.47752095504191006,0.6546514873408605,0.3927794549212827,0.6447471446744707
147,8.382576677544689e-05,0.0,0.06836053132691806,0.47929895859791716,0.6545885908659581,0.39283197644358553,0.6447898561232838
148,8.382576677544689e-05,0.0,0.06826465304029031,0.48107696215392426,0.6545256943910556,0.39288449796588837,0.644832567572097
149,8.382576677544689e-05,0.0,0.06816877475366255,0.48285496570993136,0.6544627979161531,0.3929370194881912,0.64487527902091
150,8.382576677544689e-05,0.0,0.06807289646703478,0.4846329692659385,0.6543999014412506,0.392989541010494,0.6449179904697231
151,8.382576677544689e-05,0.0,0.06797701818040702,0.4864109728219456,0.6543370049663482,0.39304206253279683,0.6449607019185362
152,8.382576677544689e-05,0.0,0.06788113989377927,0.4881889763779527,0.6542741084914456,0.39309458405509967,0.6450034133673493
153,8.382576677544689e-05,0.0,0.06778526160715151,0.4821522309711286,0.6542112120165432,0.3931471055774025,0.6450461248161624
154,8.382576677544689e-05,0.0,0.06768938332052374,0.47611548556430444,0.6541483155416408,0.39319962709970535,0.6450888362649755
155,8.382576677544689e-05,0.0,0.06759350503389598,0.4700787401574803,0.6540854190667382,0.39325214862200814,0.6451315477137887
156,8.382576677544689e-05,0.0,0.06749762674726822,0.4640419947506561,0.6540225225918358,0.393304670144311,0.6451742591626017
157,8.382576677544689e-05,0.0,0.06740174846064047,0.45800524934383197,0.6539596261169333,0.3933571916666138,0.6452169706114148
158,8.382576677544689e-05,0.0,0.0673058701740127,0.4519685039370078,0.6538967296420308,0.39340971318891665,0.6452596820602279
159,8.382576677544689e-05,0.0,0.06720999188738494,0.4459317585301837,0.6538338331671283,0.3934622347112195,0.6453023935090411
160,8.382576677544689e-05,0.0,0.06711411360075718,0.43989501312335955,0.6537709366922259,0.39351475623352233,0.6453451049578541
161,8.382576677544689e-05,0.0,0.06701823531412943,0.4338582677165354,0.6537080402173233,0.3935672777558251,0.6453878164066672
162,8.382576677544689e-05,0.0,0.06692235702750166,0.42782152230971127,0.6536451437424209,0.39361979927812796,0.6454305278554803
163,8.382576677544689e-05,0.0,0.0668264787408739,0.42178477690288707,0.6535822472675185,0.3936723208004308,0.6454732393042935
164,8.382576677544689e-05,0.0,0.06673060045424614,0.41574803149606293,0.6535193507926159,0.39372484232273364,0.6455159507531065
165,8.382576677544689e-05,0.0,0.06663472216761837,0.4097112860892388,0.6534564543177135,0.3937773638450365,0.6455586622019196
166,8.382576677544689e-05,0.0,0.06653884388099061,0.40367454068241465,0.653393557842811,0.3938298853673393,0.6456013736507327
167,8.382576677544689e-05,0.0,0.06644296559436286,0.3976377952755905,0.6533306613679085,0.3938824068896421,0.6456440850995459
168,8.382576677544689e-05,0.0,0.0663470873077351,0.39160104986876637,0.653267764893006,0.39393492841194494,0.6456867965483589
169,8.382576677544689e-05,0.0,0.06625120902110734,0.38556430446194223,0.6532048684181035,0.3939874499342478,0.645729507997172
170,8.382576677544689e-05,0.0,0.06615533073447957,0.37952755905511804,0.653141971943201,0.3940399714565506,0.6457722194459852
171,8.382576677544689e-05,0.0,0.06605945244785182,0.3734908136482939,0.6530790754682986,0.39409249297885346,0.6458149308947982
172,8.382576677544689e-05,0.0,0.06596357416122406,0.36745406824146976,0.653016178993396,0.39414501450115624,0.6458576423436113
173,8.382576677544689e-05,0.0,0.06586769587459629,0.3614173228346456,0.6529532825184936,0.3941975360234591,0.6459003537924244
174,8.382576677544689e-05,0.0,0.06577181758796853,0.3553805774278215,0.6528903860435912,0.3942500575457619,0.6459430652412376
175,8.382576677544689e-05,0.0,0.06567593930134077,0.34934383202099734,0.6528274895686886,0.39430257906806476,0.6459857766900506
176,8.382576677544689e-05,0.0,0.06558006101471302,0.3433070866141732,0.6527645930937862,0.3943551005903676,0.6460284881388637
177,8.382576677544689e-05,0.0,0.06548418272808526,0.337270341207349,0.6527016966188837,0.39440762211267044,0.6460711995876768
178,8.382576677544689e-05,0.0,0.06538830444145749,0.3312335958005249,0.6526388001439812,0.3944601436349732,0.64611391103649
179,8.382576677544689e-05,0.0,0.06529242615482973,0.3251968503937007,0.6525759036690787,0.39451266515727607,0.646156622485303
180,8.382576677544689e-05,0.0,0.06519654786820198,0.3191601049868766,0.6525130071941763,0.3945651866795789,0.6461993339341161
181,8.382576677544689e-05,0.0,0.0651006695815742,0.31312335958005244,0.6524501107192737,0.39461770820188175,0.6462420453829292
182,8.382576677544689e-05,0.0,0.06500479129494645,0.3070866141732283,0.6523872142443713,0.3946702297241846,0.6462847568317424
183,8.382576677544689e-05,0.0,0.06490891300831869,0.3081026162052324,0.6523243177694689,0.39472275124648737,0.6463274682805554
184,8.382576677544689e-05,0.0,0.06481303472169093,0.3091186182372364,0.6522614212945663,0.3947752727687902,0.6463701797293685
185,8.382576677544689e-05,0.0,0.06471715643506318,0.3101346202692405,0.6521985248196639,0.39482779429109305,0.6464128911781817
186,8.382576677544689e-05,0.0,0.06462127814843541,0.3111506223012446,0.6521356283447614,0.3948803158133959,0.6464556026269948
187,8.382576677544689e-05,0.0,0.06452539986180765,0.3121666243332486,0.6520727318698589,0.3949328373356987,0.6464983140758078
188,8.382576677544689e-05,0.0,0.0644295215751799,0.3131826263652527,0.6520098353949564,0.39498535885800157,0.6465410255246209
189,8.382576677544689e-05,0.0,0.06433364328855212,0.31419862839725676,0.651946938920054,0.39503788038030435,0.6465837369734341
190,8.382576677544689e-05,0.0,0.06423776500192437,0.3152146304292608,0.6518840424451514,0.3950904019026072,0.6466264484222471
191,8.382576677544689e-05,0.0,0.06414188671529661,0.31623063246126487,0.651821145970249,0.39514292342491003,0.6466691598710602
192,8.382576677544689e-05,0.0,0.06404600842866885,0.31724663449326895,0.6517582494953464,0.39519544494721287,0.6467118713198733
193,8.382576677544689e-05,0.0,0.0639501301420411,0.318262636525273,0.651695353020444,0.3952479664695157,0.6467545827686865
194,8.382576677544689e-05,0.0,0.06385425185541332,0.31927863855727706,0.6516324565455416,0.39530048799181855,0.6467972942174995
195,8.382576677544689e-05,0.0,0.06375837356878557,0.32029464058928114,0.651569560070639,0.39535300951412133,0.6468400056663126
196,8.382576677544689e-05,0.0,0.06366249528215781,0.32131064262128517,0.6515066635957366,0.3954055310364242,0.6468827171151257
197,8.382576677544689e-05,0.0,0.06356661699553004,0.32232664465328925,0.6514437671208341,0.395458052558727,0.6469254285639389
198,8.382576677544689e-05,0.0,0.06347073870890228,0.32334264668529333,0.6513808706459316,0.39551057408102985,0.6469681400127519
199,8.382576677544689e-05,0.0,0.06337486042227453,0.32435864871729736,0.6513179741710291,0.3955630956033327,0.647010851461565
200,8.382576677544689e-05,0.0,0.06327898213564677,0.32537465074930144,0.6512550776961267,0.3956156171256355,0.6470535629103782
201,8.382576677544689e-05,0.0,0.06318310384901901,0.3263906527813055,0.6511921812212241,0.3956681386479383,0.6470962743591913
202,8.382576677544689e-05,0.0,0.06308722556239124,0.32740665481330955,0.6511292847463217,0.39572066017024116,0.6471389858080043
203,8.382576677544689e-05,0.0,0.06299134727576348,0.32842265684531363,0.6510663882714192,0.395773181692544,0.6471816972568174
204,8.382576677544689e-05,0.0,0.06289546898913573,0.3294386588773177,0.6510034917965167,0.39582570321484684,0.6472244087056306
205,8.382576677544689e-05,0.0,0.06279959070250796,0.3304546609093218,0.6509405953216143,0.3958782247371497,0.6472671201544437
206,8.382576677544689e-05,0.0,0.0627037124158802,0.3314706629413258,0.6508776988467118,0.39593074625945246,0.6473098316032567
207,8.382576677544689e-05,0.0,0.06260783412925244,0.3324866649733299,0.6508148023718093,0.3959832677817553,0.6473525430520698
208,8.382576677544689e-05,0.0,0.06251195584262469,0.333502667005334,0.6507519058969068,0.39603578930405814,0.647395254500883
209,8.382576677544689e-05,0.0,0.06241607755599692,0.334518669037338,0.6506890094220044,0.396088310826361,0.647437965949696
210,8.382576677544689e-05,0.0,0.06232019926936916,0.3355346710693421,0.6506261129471018,0.3961408323486638,0.6474806773985091
211,8.382576677544689e-05,0.0,0.0622243209827414,0.3365506731013462,0.6505632164721994,0.39619335387096666,0.6475233888473222
212,8.382576677544689e-05,0.0,0.062128442696113645,0.3375666751333502,0.6505003199972968,0.39624587539326944,0.6475661002961354
213,8.382576677544689e-05,0.0,0.06203256440948588,0.3385826771653543,0.6504374235223944,0.3962983969155723,0.6476088117449484
214,8.382576677544689e-05,0.0,0.06193668612285812,0.3385826771653543,0.650374527047492,0.3963509184378751,0.6476515231937615
215,8.382576677544689e-05,0.0,0.06184080783623036,0.3385826771653543,0.6503116305725894,0.39640343996017796,0.6476942346425747
216,8.382576677544689e-05,0.0,0.061744929549602603,0.3385826771653543,0.650248734097687,0.3964559614824808,0.6477369460913878
217,8.382576677544689e-05,0.0,0.06164905126297484,0.3385826771653543,0.6501858376227845,0.3965084830047836,0.6477796575402008
218,8.382576677544689e-05,0.0,0.061553172976347076,0.3385826771653543,0.650122941147882,0.3965610045270864,0.6478223689890139
219,8.382576677544689e-05,0.0,0.06145729468971932,0.3385826771653543,0.6500600446729795,0.39661352604938926,0.6478650804378271
220,8.382576677544689e-05,0.0,0.06136141640309156,0.3385826771653543,0.6499971481980771,0.3966660475716921,0.6479077918866402
221,8.382576677544689e-05,0.0,0.0612655381164638,0.3385826771653543,0.6499342517231745,0.39671856909399494,0.6479505033354532
222,8.382576677544689e-05,0.0,0.061169659829836034,0.3385826771653543,0.6498713552482721,0.3967710906162978,0.6479932147842663
223,8.382576677544689e-05,0.0,0.06107378154320828,0.3385826771653543,0.6498084587733696,0.39682361213860057,0.6480359262330795
224,8.382576677544689e-05,0.0,0.06097790325658052,0.3385826771653543,0.6497455622984671,0.3968761336609034,0.6480786376818926
225,8.382576677544689e-05,0.0,0.06088202496995276,0.3385826771653543,0.6496826658235647,0.39692865518320625,0.6481213491307056
